year,month,day,radiation_short,radiation_long,temp
2019,12,29,1.21,7.02,0.97
2019,12,30,1.62,7.26,2.67
2019,12,31,3.32,4.7,-6.68
2020,1,1,3.06,5.26,-4.9
2020,1,2,2.8,5.65,-2.28
2020,1,3,2.94,5.45,-1.21
2020,1,4,2.96,5.48,-1.31
2020,1,5,3.14,5.47,-0.3
2020,1,6,0.64,7.56,2.92
2020,1,7,0.38,8.52,8.72
2020,1,8,1.5,7.36,3.78
2020,1,9,2.9,5.81,-1.3
2020,1,10,3.01,5.46,-0.77
2020,1,11,3.02,5.8,-0.38
2020,1,12,3.11,5.81,-1.2
2020,1,13,2.59,5.87,-2.01
2020,1,14,2.35,5.95,-2.04
2020,1,15,3.37,5.19,-3.95
2020,1,16,2.78,5.72,-4.13
2020,1,17,2.21,5.94,-1.56
2020,1,18,2.27,6.32,0.21
2020,1,19,2.24,6.09,-0.46
2020,1,20,2.81,5.75,-0.54
2020,1,21,3.57,5.33,-1.89
2020,1,22,0.43,7.48,1.87
2020,1,23,1.09,7.38,2.88
2020,1,24,3.1,6.23,2.12
2020,1,25,1.58,7.04,3.99
2020,1,26,2.19,6.82,3.89
2020,1,27,0.42,7.27,4.19
2020,1,28,1.82,7.43,4.07
2020,1,29,1.95,7.44,2.68
2020,1,30,2.6,6.97,1.55
2020,1,31,2.54,6.41,0.61
2020,2,1,3.2,5.72,0.35
2020,2,2,3.42,5.7,0.18
2020,2,3,3.63,5.41,-1.3
2020,2,4,4.11,5.05,-1.51
2020,2,5,4.25,4.93,-5.42
2020,2,6,3.65,5.19,-5.23
2020,2,7,3.45,5.77,-1.88
2020,2,8,3.94,5.47,-1.68
2020,2,9,4.15,5.15,-1.81
2020,2,10,3.78,5.84,0.84
2020,2,11,3.63,6.31,3.59
2020,2,12,0.76,8.12,5.15
2020,2,13,3.72,6.95,6.25
2020,2,14,4.29,6.47,5.3
2020,2,15,3.49,7.29,8.46
2020,2,16,2.53,6.99,1.65
2020,2,17,3.01,5.95,-4.13
2020,2,18,4.75,4.97,-3.7
2020,2,19,4.53,5.63,-0.9
2020,2,20,4.5,5.84,3.68
2020,2,21,4.19,6.64,5.05
2020,2,22,4.36,6.31,3.83
2020,2,23,5.13,5.33,0.64
2020,2,24,4.44,6.38,4.92
2020,2,25,0.47,8.32,4.01
2020,2,26,2.73,7.77,6.4
2020,2,27,2.86,7.43,3.12
2020,2,28,1.2,7.21,1.85
2020,2,29,2.59,6.87,3.98
2020,3,1,3.23,7.49,6.38
2020,3,2,4.96,6.07,2.51
2020,3,3,3.57,7.07,4.94
2020,3,4,4.73,6.24,2.84
2020,3,5,5.39,5.23,-0.52
2020,3,6,5.48,5.56,2.25
2020,3,7,1.99,7.4,4.97
2020,3,8,5.25,6.26,5.46
2020,3,9,2.59,7.24,6.88
2020,3,10,1.29,7.68,6.89
2020,3,11,6.01,5.38,1.46
2020,3,12,5.81,5.8,4.24
2020,3,13,4.57,6.72,5
2020,3,14,5.99,5.74,1.69
2020,3,15,4.34,6.25,2.58
2020,3,16,5.99,5.66,1.84
2020,3,17,5.42,6.28,5.49
2020,3,18,6.14,6.02,7.33
2020,3,19,5.14,6.42,7.83
2020,3,20,6.4,5.89,6.54
2020,3,21,5.49,6.77,9.85
2020,3,22,5.26,7.09,9.92
2020,3,23,6.22,6.09,6.98
2020,3,24,5.83,6.46,7.87
2020,3,25,6.22,6.73,9.43
2020,3,26,1.33,8.34,10.92
2020,3,27,2.19,8.47,11.94
2020,3,28,2.66,7.05,5.27
2020,3,29,5.09,7.02,6.35
2020,3,30,5.66,7.05,8.81
2020,3,31,6.05,6.89,10.02
2020,4,1,4.12,7.06,8.94
2020,4,2,6.39,6.5,7.19
2020,4,3,6.32,6.27,7.75
2020,4,4,6.64,5.96,6.78
2020,4,5,7.06,5.59,4.56
2020,4,6,6.52,6.22,6.72
2020,4,7,5.87,6.63,9.09
2020,4,8,6.68,6.03,6.97
2020,4,9,6.4,6.29,6.47
2020,4,10,2.8,8.01,7.91
2020,4,11,3.61,7.54,7.61
2020,4,12,3.61,7.52,6.52
2020,4,13,5.25,6.85,6.59
2020,4,14,7.31,6.29,9.8
2020,4,15,5.27,6.94,10.14
2020,4,16,6.55,6.9,9.66
2020,4,17,1.85,8.24,10.77
2020,4,18,6.27,7.51,11.32
2020,4,19,1.83,7.94,8.81
2020,4,20,5.44,7.74,11.14
2020,4,21,7.33,6.52,7.51
2020,4,22,7.32,6.15,4.74
2020,4,23,6.76,6.3,5.5
2020,4,24,7.54,6,6.76
2020,4,25,6.99,6.68,11.44
2020,4,26,7.23,6.57,9.62
2020,4,27,6.15,7.01,10.11
2020,4,28,7.44,6.46,10.35
2020,4,29,7.15,6.76,13.16
2020,4,30,7.73,7.06,15.08
2020,5,1,6.85,7.97,18.63
2020,5,2,4.85,8.41,18.26
2020,5,3,1.49,9.07,16.47
2020,5,4,5.96,8.66,18.2
2020,5,5,2.6,8.84,13.69
2020,5,6,7.51,7.77,15.69
2020,5,7,7.89,6.92,12.71
2020,5,8,6.73,7.8,15.55
2020,5,9,1.24,9.18,16.86
2020,5,10,5.52,8.41,16.18
2020,5,11,7.86,7.4,16.75
2020,5,12,7.31,7.31,15.35
2020,5,13,8.28,6.8,14.21
2020,5,14,6.15,7.76,17.62
2020,5,15,1.29,8.97,15.03
2020,5,16,4.74,9.11,17.81
2020,5,17,5.27,8.81,19.17
2020,5,18,2.66,8.97,18.01
2020,5,19,4.1,8.14,13.8
2020,5,20,6.25,8.06,13.23
2020,5,21,4.91,8.81,14.71
2020,5,22,6.61,7.94,13.82
2020,5,23,7.54,7.78,16.9
2020,5,24,5.08,8.47,18.49
2020,5,25,4.58,8.42,17.1
2020,5,26,4.45,8.37,17.9
2020,5,27,7.44,7.81,18.41
2020,5,28,7.09,7.9,18.45
2020,5,29,7.25,8.08,18.8
2020,5,30,5.43,8.32,19.21
2020,5,31,5.62,9.03,20.22
2020,6,1,6.95,8.33,19.79
2020,6,2,7.05,8,20.2
2020,6,3,5.8,8.81,22
2020,6,4,7.58,8.8,24.72
2020,6,5,5.87,9.12,23.52
2020,6,6,5.36,9.28,20.48
2020,6,7,7.44,8.79,21.61
2020,6,8,8.22,8.17,24.36
2020,6,9,8.16,8.3,26.29
2020,6,10,7.04,9.36,26.12
2020,6,11,5.17,9.95,24.77
2020,6,12,4.12,9.97,24.29
2020,6,13,3.79,9.81,23.21
2020,6,14,2.68,9.59,24.04
2020,6,15,7.53,8.27,21.69
2020,6,16,7.9,8.58,21.74
2020,6,17,4.71,8.94,21.72
2020,6,18,1.58,9.15,18.52
2020,6,19,6.51,9.05,20.78
2020,6,20,5.42,9.31,21.47
2020,6,21,7.77,8.33,19.83
2020,6,22,8.34,8.19,22.93
2020,6,23,7.71,8.6,23.55
2020,6,24,2.08,9.48,22.05
2020,6,25,1.74,9.8,22.76
2020,6,26,7.58,9,23.34
2020,6,27,4.83,9.19,23.11
2020,6,28,6.75,9.19,24.21
2020,6,29,2.37,9.37,20.81
2020,6,30,4.44,9.52,22.09
2020,7,1,4.92,9.18,20.19
2020,7,2,5.04,9.16,21
2020,7,3,2.12,9.19,18.78
2020,7,4,3.42,9.38,19.56
2020,7,5,4.36,9.43,21.8
2020,7,6,2.13,9.56,21.25
2020,7,7,5.5,9.73,24.12
2020,7,8,5.75,9.37,23.5
2020,7,9,4,9.78,22.77
2020,7,10,2.59,9.95,23.37
2020,7,11,4.17,9.76,23.19
2020,7,12,1.35,9.35,19.17
2020,7,13,1.2,9.78,18.38
2020,7,14,2.06,9.59,18.91
2020,7,15,2.13,9.39,19.09
2020,7,16,6.71,9.11,20.14
2020,7,17,7.53,8.68,19.86
2020,7,18,4.11,9.17,19.22
2020,7,19,2.34,9.97,22.91
2020,7,20,3.42,10.16,26.07
2020,7,21,5.79,9.93,24.39
2020,7,22,1.78,9.88,22.74
2020,7,23,1.22,9.76,20.16
2020,7,24,1.64,9.84,21.95
2020,7,25,2.55,9.91,22.44
2020,7,26,5.89,9.59,22.17
2020,7,27,1.7,9.75,22.29
2020,7,28,1.98,10.12,23.64
2020,7,29,1.4,10.06,23.99
2020,7,30,2.1,10.13,24.18
2020,7,31,4.64,9.98,24.67
2020,8,1,5.27,9.92,25.19
2020,8,2,4.67,9.95,25.69
2020,8,3,4.19,9.95,25.48
2020,8,4,5.15,9.99,25.57
2020,8,5,3.63,10.12,25.61
2020,8,6,1.75,10.26,25.87
2020,8,7,1.07,10.09,24.89
2020,8,8,0.69,10.18,25.22
2020,8,9,5.31,10.03,25.78
2020,8,10,1.97,10.32,25.97
2020,8,11,3.28,10.14,25.97
2020,8,12,3.12,10.23,26.71
2020,8,13,6.01,10.02,26.96
2020,8,14,6.17,9.99,27.31
2020,8,15,6.44,9.83,27.56
2020,8,16,6.89,9.52,27.02
2020,8,17,6.6,9.57,26.96
2020,8,18,6.94,9.41,26.29
2020,8,19,7.01,9.31,25.29
2020,8,20,7,9.28,25.45
2020,8,21,5.27,9.73,25.2
2020,8,22,4.22,9.85,23.5
2020,8,23,5.38,9.96,24.89
2020,8,24,6.26,9.77,25.31
2020,8,25,6,9.77,26.05
2020,8,26,3.99,10.21,26.11
2020,8,27,3.18,10.25,26.56
2020,8,28,4.03,10.28,26.64
2020,8,29,4.7,10.11,25.88
2020,8,30,5.23,10.11,26.29
2020,8,31,3.39,9.98,23.59
2020,9,1,3.66,9.94,23.48
2020,9,2,1.34,9.98,24.42
2020,9,3,5.19,9.4,23.24
2020,9,4,6.36,8.48,21.56
2020,9,5,1.38,9.22,19.14
2020,9,6,1.46,9.36,17.77
2020,9,7,2.13,9.57,22.16
2020,9,8,4.65,9.14,21.65
2020,9,9,3.92,9.33,21.11
2020,9,10,4.32,9.21,21.53
2020,9,11,2.19,9.27,20.09
2020,9,12,2.06,9.46,18.71
2020,9,13,3.43,9.28,18.83
2020,9,14,5.3,8.89,19.52
2020,9,15,5.13,9.07,20.12
2020,9,16,1.74,9.66,20.32
2020,9,17,1.66,9.3,19.8
2020,9,18,3.23,8.64,17.93
2020,9,19,5.15,7.96,16.99
2020,9,20,6.12,7.41,16.17
2020,9,21,5.08,7.46,15.5
2020,9,22,3.17,8.24,14.94
2020,9,23,3.09,8.74,15.99
2020,9,24,3.34,9.02,17.08
2020,9,25,3.59,8.67,17.02
2020,9,26,4.64,8.2,15.33
2020,9,27,4.48,8.16,15.31
2020,9,28,5.35,7.45,14.87
2020,9,29,5.08,7.55,15.98
2020,9,30,4.9,8,16.36
2020,10,1,5.06,8.05,16.69
2020,10,2,4.77,8.36,17.94
2020,10,3,3.89,8.86,18.64
2020,10,4,2.18,9.08,17.83
2020,10,5,5.55,6.98,10.8
2020,10,6,5.29,7.02,11.48
2020,10,7,4.93,7.75,13.13
2020,10,8,4.73,7.46,13.89
2020,10,9,4.02,8.04,14.35
2020,10,10,3.53,8.47,13.88
2020,10,11,3.23,8.32,13.66
2020,10,12,3.97,8.06,15.25
2020,10,13,4.23,7.08,11.36
2020,10,14,3.11,7.66,11.18
2020,10,15,4.54,7.15,9.97
2020,10,16,1.75,7.97,11.75
2020,10,17,4.39,7.14,11.45
2020,10,18,4.73,6.85,10.39
2020,10,19,4.47,6.9,11.75
2020,10,20,4.76,6.84,12.27
2020,10,21,1.68,8.14,12.75
2020,10,22,2.01,8.02,11.18
2020,10,23,4.88,6.05,6.67
2020,10,24,4.68,5.89,5.19
2020,10,25,4.46,6.6,8.42
2020,10,26,4.32,6.68,9.75
2020,10,27,3.99,6.92,10.45
2020,10,28,2.55,7.58,11.39
2020,10,29,3.72,6.49,8
2020,10,30,3.8,6.78,9.84
2020,10,31,4.15,6.61,9.51
2020,11,1,1.02,8.3,10.64
2020,11,2,2.83,7.4,9.94
2020,11,3,4.08,5.94,3.64
2020,11,4,4.37,5.43,1.34
2020,11,5,3.78,6.6,5.84
2020,11,6,1.21,8.39,10.7
2020,11,7,3.29,7.4,11.51
2020,11,8,3.84,6.04,6.81
2020,11,9,4.17,5.76,2.43
2020,11,10,3.93,6.24,4.52
2020,11,11,3.8,5.99,5.8
2020,11,12,3.88,6.31,8.95
2020,11,13,3.42,6.4,8.33
2020,11,14,2.99,6.96,9.43
2020,11,15,3.42,6.69,9.83
2020,11,16,3,6.92,9.62
2020,11,17,2.13,8.49,13.51
2020,11,18,1.81,8.7,15
2020,11,19,0.55,9.06,17.27
2020,11,20,3.17,6.74,5.58
2020,11,21,2.72,6.74,4.83
2020,11,22,0.9,7.91,6.91
2020,11,23,3.43,5.59,1.04
2020,11,24,2.65,6.35,2.2
2020,11,25,3.34,6.07,2.26
2020,11,26,2.51,6.77,4.53
2020,11,27,2.47,6.68,3.69
2020,11,28,3.16,5.65,-0.84
2020,11,29,3.11,5.78,-1.13
2020,11,30,3.29,5.31,-1.65
2020,12,1,3.17,5.59,-0.27
2020,12,2,2.45,6.12,1.16
2020,12,3,3.04,5.77,-0.56
2020,12,4,2.99,5.28,-2.09
2020,12,5,3.05,5.61,-0.22
2020,12,6,3.07,5.62,0.62
2020,12,7,2.01,6.26,0.74
2020,12,8,2.8,5.44,-2
2020,12,9,3.09,5.47,-1.07
2020,12,10,1.79,6.87,1.62
2020,12,11,2.42,6.71,2.46
2020,12,12,2.88,5.9,0.99
2020,12,13,2.04,6.4,0.54
2020,12,14,3.06,5.11,-6.16
2020,12,15,3.28,4.61,-8.68
2020,12,16,3.18,4.71,-8.52
2020,12,17,3.26,4.85,-6.78
2020,12,18,2.2,5.91,-2.72
2020,12,19,3.28,4.93,-5.99
2020,12,20,3.06,5.31,-4.74
2020,12,21,2.39,5.73,-2.73
2020,12,22,2.36,5.71,-0.94
2020,12,23,2.02,6.04,-0.12
2020,12,24,2.65,5.9,0.92
2020,12,25,3.2,5.22,-1.97
2020,12,26,2.7,5.92,-0.2
2020,12,27,1.12,6.88,1.47
2020,12,28,2.82,5.99,2.78
2020,12,29,2.2,6.63,2.01
2020,12,30,3.12,5.07,-8.86
2020,12,31,3.17,4.92,-9.51
2021,1,1,2.56,5.4,-6.04
2021,1,2,2.95,5.3,-6.09
2021,1,3,2.73,5.39,-6.75
2021,1,4,2.93,5.26,-5
2021,1,5,2.07,5.83,-4.5
2021,1,6,3.22,4.88,-8.82
2021,1,7,3.38,4.7,-12.05
2021,1,8,3.4,4.22,-14.53
2021,1,9,3.21,4.51,-12.25
2021,1,10,3.12,4.9,-9.1
2021,1,11,1.33,6.01,-6.95
2021,1,12,2.88,5.47,-4.95
2021,1,13,2.86,5.75,-0.83
2021,1,14,3.21,5.61,1.03
2021,1,15,2.25,7.17,4.83
2021,1,16,3.3,5.41,-2.55
2021,1,17,3.6,5.17,-5.64
2021,1,18,1.69,6.12,-4.09
2021,1,19,3.61,4.75,-6.69
2021,1,20,3.56,5.47,-1.22
2021,1,21,2.63,6.9,2.84
2021,1,22,1.26,7.88,4.03
2021,1,23,0.68,7.88,6.61
2021,1,24,1.76,7.45,4.56
2021,1,25,3.15,6.48,3.77
2021,1,26,0.79,7.3,3.86
2021,1,27,3.65,5.71,2.12
2021,1,28,2.56,6.14,-0.34
2021,1,29,4.02,4.61,-7.64
2021,1,30,2.83,5.77,-2.37
2021,1,31,3.54,6.07,1.95
2021,2,1,1.05,7.54,4.95
2021,2,2,4.34,4.82,-3.97
2021,2,3,4.21,5.12,-3
2021,2,4,4.21,5.5,-2.05
2021,2,5,2.81,5.99,-1.11
2021,2,6,3.93,5.84,3.13
2021,2,7,3.67,6.01,2.9
2021,2,8,4.31,4.87,-3.09
2021,2,9,4.49,5.05,-2.12
2021,2,10,3.95,5.51,0.04
2021,2,11,2.95,6.31,2.54
2021,2,12,3.66,6.37,4.74
2021,2,13,4.26,6.24,6.09
2021,2,14,1.67,7.8,6.66
2021,2,15,3.26,6.58,1.62
2021,2,16,4.28,5.45,-2.87
2021,2,17,4.02,5.06,-7.49
2021,2,18,4.59,4.89,-7.32
2021,2,19,4.71,5.36,-1.69
2021,2,20,4.32,6.28,4.75
2021,2,21,4.7,6.39,7.56
2021,2,22,4.42,6.33,7.33
2021,2,23,4.1,5.7,-0.31
2021,2,24,3.37,6.58,1.29
2021,2,25,1.76,7.12,2.99
2021,2,26,3.55,7.02,4.98
2021,2,27,3.24,6.87,3.3
2021,2,28,2.57,7.59,6.27
2021,3,1,0.88,8.21,9.12
2021,3,2,2.78,6.95,-0.04
2021,3,3,4.61,6.04,0.99
2021,3,4,1.98,7.27,3.53
2021,3,5,5.01,6.93,7.62
2021,3,6,2.25,7.23,3.67
2021,3,7,2.9,7.33,2.98
2021,3,8,5.05,6.39,4.26
2021,3,9,4.49,6.66,4.61
2021,3,10,5.53,5.99,4.69
2021,3,11,4.59,6.75,7.72
2021,3,12,0.82,7.94,6.67
2021,3,13,4.92,6.78,7.74
2021,3,14,4.23,6.81,6.66
2021,3,15,4.66,7,8.15
2021,3,16,5.17,7.03,8.78
2021,3,17,5.27,6.32,6.05
2021,3,18,5.61,6.65,7.66
2021,3,19,4.74,7.37,7.7
2021,3,20,1.18,8.18,8.98
2021,3,21,4.44,6.95,5.64
2021,3,22,6.19,5.82,3.26
2021,3,23,6.2,5.98,5.81
2021,3,24,4.2,6.82,7.05
2021,3,25,6.29,6.5,9.98
2021,3,26,5.56,6.69,10.67
2021,3,27,1.45,8.02,11.24
2021,3,28,5.21,7.7,12.44
2021,3,29,4.75,7.38,10.05
2021,3,30,5.75,6.81,10.05
2021,3,31,6.22,6.75,10.96
2021,4,1,4.86,7.28,9.84
2021,4,2,4.45,8.33,12.24
2021,4,3,1.57,8.79,13.9
2021,4,4,1.34,8.27,8.31
2021,4,5,7.28,6.07,6.19
2021,4,6,5.9,6.74,9.77
2021,4,7,6.69,6.66,10.46
2021,4,8,6.5,6.61,10.44
2021,4,9,4.96,7.05,6.54
2021,4,10,6.75,6.49,7.57
2021,4,11,7.11,6.51,10.45
2021,4,12,1.74,8.16,11.38
2021,4,13,5.38,7.64,12.04
2021,4,14,7.01,6.3,6.85
2021,4,15,5.55,6.48,7.24
2021,4,16,4.57,7.88,10.98
2021,4,17,5.39,7.19,9.76
2021,4,18,6.58,6.68,7.53
2021,4,19,7.61,6.25,9.75
2021,4,20,6.72,6.98,13.01
2021,4,21,6.56,7.73,17.02
2021,4,22,4.46,8.4,16.44
2021,4,23,3.68,8.45,13.62
2021,4,24,6.38,8.11,13.42
2021,4,25,6.89,7.62,11.19
2021,4,26,7.46,6.83,10.57
2021,4,27,4.93,7.86,13.54
2021,4,28,5.84,7.97,14.55
2021,4,29,5.52,7.88,14.27
2021,4,30,6.67,7.63,13.34
2021,5,1,3.64,7.75,9.93
2021,5,2,6.09,7.44,10.08
2021,5,3,7.63,7.04,13.54
2021,5,4,1.87,8.45,14.46
2021,5,5,7.68,7.15,14.66
2021,5,6,6.51,7.12,14.39
2021,5,7,5.54,7.95,14.53
2021,5,8,7.36,7.22,14.42
2021,5,9,7.93,6.92,13.82
2021,5,10,2.88,8.59,11.5
2021,5,11,2.75,8.52,13.19
2021,5,12,5.76,8.52,15.94
2021,5,13,7.58,8.25,17.45
2021,5,14,6.25,8.68,19.09
2021,5,15,1.77,9.44,19.2
2021,5,16,1.38,9.49,21.2
2021,5,17,1.14,9.35,16.28
2021,5,18,3.24,8.83,16.4
2021,5,19,7.21,8.28,19.22
2021,5,20,1.29,9.02,16.04
2021,5,21,4,8.9,15.19
2021,5,22,7.82,7.96,16.75
2021,5,23,6.34,8.45,18.65
2021,5,24,5.47,8.71,18.52
2021,5,25,6.42,7.75,14.84
2021,5,26,4.44,8.14,14.76
2021,5,27,4.65,8.41,16.19
2021,5,28,5.88,7.87,16.01
2021,5,29,7.37,8.11,16.8
2021,5,30,7.81,7.95,18.19
2021,5,31,6.25,8.99,18.84
2021,6,1,7.04,8.43,20.15
2021,6,2,5.31,8.63,21.19
2021,6,3,1.43,9.09,18.65
2021,6,4,7.56,8.22,18.7
2021,6,5,7.06,8.16,19.08
2021,6,6,6.77,8.51,21.16
2021,6,7,6.73,8.72,22.79
2021,6,8,6.96,8.89,23.31
2021,6,9,7.38,8.64,22.11
2021,6,10,4.97,9.06,21.5
2021,6,11,2.21,9.56,21.83
2021,6,12,3.53,9.78,22.34
2021,6,13,5.52,9.62,23.17
2021,6,14,3.73,9.53,22.33
2021,6,15,1.78,9.34,19.82
2021,6,16,2.02,9.69,20.28
2021,6,17,3.53,9.47,20.12
2021,6,18,3.29,9.56,21.57
2021,6,19,7.82,8.61,21.98
2021,6,20,7.49,8.69,23.29
2021,6,21,6.69,8.81,22.14
2021,6,22,4.98,9.33,20.98
2021,6,23,3.65,9.52,19.79
2021,6,24,5.21,9.34,20.69
2021,6,25,6.4,9.22,22.67
2021,6,26,4.14,9.4,22.02
2021,6,27,6.15,9.28,22.49
2021,6,28,5.59,9.48,22.29
2021,6,29,5.65,9.58,23.1
2021,6,30,4.85,9.64,22.58
2021,7,1,6.51,9.24,23.57
2021,7,2,5.36,9.57,23.56
2021,7,3,1.79,9.59,21.59
2021,7,4,5.25,9.85,24.98
2021,7,5,1.98,9.73,22.2
2021,7,6,1.18,10,24.61
2021,7,7,1.16,10.12,24.06
2021,7,8,3.24,10.14,23.6
2021,7,9,3.84,10.03,24.12
2021,7,10,5.45,9.8,24.66
2021,7,11,6.39,9.82,25.41
2021,7,12,6.52,9.91,26.63
2021,7,13,6.61,9.75,25.98
2021,7,14,6.71,9.78,26.8
2021,7,15,5.26,9.89,26.61
2021,7,16,5.77,9.71,24.91
2021,7,17,4.73,9.86,24.32
2021,7,18,5.69,9.84,24.6
2021,7,19,4.72,9.93,24.58
2021,7,20,6.21,9.74,25.44
2021,7,21,6.38,9.46,24.81
2021,7,22,5.97,9.62,25.24
2021,7,23,6.14,9.6,25.48
2021,7,24,6.07,9.7,24.9
2021,7,25,5.68,9.48,25.63
2021,7,26,7.15,9.43,25.75
2021,7,27,7.04,9.65,25.63
2021,7,28,7.22,9.76,25.79
2021,7,29,6.84,9.89,27.04
2021,7,30,7.01,9.8,27.33
2021,7,31,5.62,10.43,28.12
2021,8,1,5.01,10.4,27.35
2021,8,2,5.09,10.32,27.25
2021,8,3,4.69,10.2,26.9
2021,8,4,6.88,10.14,27.86
2021,8,5,7,10.06,28.3
2021,8,6,7.25,9.76,28.58
2021,8,7,6.61,10.05,27.67
2021,8,8,2.5,10.18,25
2021,8,9,6.05,9.93,24.71
2021,8,10,4.04,10.15,24.21
2021,8,11,5.38,9.85,25.27
2021,8,12,4.84,9.89,24.59
2021,8,13,3.23,9.88,23.58
2021,8,14,2.61,9.51,22.4
2021,8,15,4.63,9.57,22.16
2021,8,16,4.67,9.62,22.52
2021,8,17,3.56,9.81,22.25
2021,8,18,3.77,9.63,21.66
2021,8,19,4.45,9.64,22.69
2021,8,20,5.5,9.47,23.14
2021,8,21,0.76,9.96,23.42
2021,8,22,4.99,9.62,24
2021,8,23,1.69,9.9,22.58
2021,8,24,1.25,10.2,25.27
2021,8,25,1.48,10.13,24.17
2021,8,26,6.11,9.37,25.1
2021,8,27,3.55,9.97,23.77
2021,8,28,5.73,9.8,23.14
2021,8,29,2.31,10.06,22.53
2021,8,30,4.49,9.73,22.85
2021,8,31,3.8,9.93,22.87
2021,9,1,2.15,9.98,22.33
2021,9,2,2.18,9.57,19.75
2021,9,3,1.83,9.57,20.27
2021,9,4,4.42,9.06,19.32
2021,9,5,2.57,9.23,19.7
2021,9,6,2.69,9.46,20.17
2021,9,7,2.06,9.78,21.72
2021,9,8,4.68,9.34,22.31
2021,9,9,5.11,9.16,21.39
2021,9,10,2.37,9.31,20.65
2021,9,11,5.94,8.88,22.07
2021,9,12,4.87,8.93,21.85
2021,9,13,3.67,9.15,20.09
2021,9,14,1.81,9.47,19.96
2021,9,15,4.98,8.98,19.59
2021,9,16,3.24,9.16,19.27
2021,9,17,1.25,9.76,19.41
2021,9,18,4.86,8.85,19.49
2021,9,19,5.5,8.49,18.91
2021,9,20,3.85,9.19,19.92
2021,9,21,1.75,9.55,21.91
2021,9,22,5.04,8.58,20.05
2021,9,23,5.58,7.96,17.93
2021,9,24,4.13,8.54,18.29
2021,9,25,2.68,9.01,18.68
2021,9,26,3.51,9.02,18.02
2021,9,27,3.17,9.31,18.27
2021,9,28,2.69,9.61,19.03
2021,9,29,1.98,9.91,21.5
2021,9,30,4.05,9.07,19.75
2021,10,1,5.39,8.12,19.51
2021,10,2,5.11,8.2,19.87
2021,10,3,5.19,8.15,20.31
2021,10,4,4.27,8.89,21.35
2021,10,5,5.23,8.53,21.23
2021,10,6,3.79,8.85,19.17
2021,10,7,4.29,9,20.98
2021,10,8,2.35,9.6,20.02
2021,10,9,3.88,9.34,20.99
2021,10,10,4.29,9.39,22.35
2021,10,11,0.82,9.12,15.83
2021,10,12,1,9.16,16.19
2021,10,13,2.2,9.16,16.56
2021,10,14,4.59,8.39,17.86
2021,10,15,2.92,8.8,16.98
2021,10,16,1.11,8.35,12.56
2021,10,17,5.08,5.83,4.58
2021,10,18,4.94,6.4,7.48
2021,10,19,3.6,7.18,8.9
2021,10,20,4.62,6.6,8.67
2021,10,21,2.76,7.6,9.95
2021,10,22,4.21,6.69,8.49
2021,10,23,4.54,6.61,10.04
2021,10,24,4.05,6.93,10.92
2021,10,25,4.2,6.82,9.81
2021,10,26,4.2,6.73,9.5
2021,10,27,3.75,7.08,10.76
2021,10,28,4.28,6.55,9.56
2021,10,29,3.53,7.36,10.91
2021,10,30,2.37,7.63,11.72
2021,10,31,4.04,7.05,11.29
2021,11,1,3.47,7.16,11.02
2021,11,2,3.72,6.7,9.28
2021,11,3,3.93,6.79,10.53
2021,11,4,3.72,6.91,9.72
2021,11,5,3.31,7.15,10.39
2021,11,6,3.63,7.17,11.56
2021,11,7,3.44,7.6,12.74
2021,11,8,0.52,7.77,10.25
2021,11,9,2.51,7.18,5.06
2021,11,10,2.08,7.58,4.57
2021,11,11,2.63,7.14,4.42
2021,11,12,2.67,6.76,2.65
2021,11,13,3.7,6.26,4.53
2021,11,14,3.17,6.68,7.27
2021,11,15,3.29,6.42,7.2
2021,11,16,3.32,6.42,6.16
2021,11,17,3.53,6.27,5.28
2021,11,18,3.29,6.49,7.73
2021,11,19,3.33,6.55,8.81
2021,11,20,3.11,6.68,9.61
2021,11,21,1.98,7.7,9.33
2021,11,22,1.95,6.97,4.44
2021,11,23,2.63,6.59,0
2021,11,24,2.78,6.68,2.54
2021,11,25,2.79,6.41,4.56
2021,11,26,3.52,5.61,1.51
2021,11,27,3.46,5.47,2.22
2021,11,28,3.21,6.01,5.19
2021,11,29,3.34,6.21,5.22
2021,11,30,0.55,7.61,6.08
2021,12,1,2.92,5.64,-2.09
2021,12,2,3.34,5.46,-1.53
2021,12,3,2.48,6.32,0.57
2021,12,4,2.47,5.96,-0.49
2021,12,5,2.84,5.98,2.7
2021,12,6,2.21,7.08,5.52
2021,12,7,2.88,6.29,5.04
2021,12,8,3.18,5.97,3.96
2021,12,9,2.14,6.88,6.32
2021,12,10,1.79,7.19,7.8
2021,12,11,2.49,6.76,5.63
2021,12,12,1.98,6.41,2.46
2021,12,13,3.29,4.83,-3.56
2021,12,14,2.94,5.53,-0.55
2021,12,15,2.57,6.31,3.32
2021,12,16,0.98,7.32,3.5
2021,12,17,2.69,5.66,-3.3
2021,12,18,3.22,5,-6.04
2021,12,19,3.04,5.72,-1.79
2021,12,20,2.46,6.2,0.34
2021,12,21,2.89,5.9,2.54
2021,12,22,3.03,5.47,0.97
2021,12,23,2.89,5.66,1.12
2021,12,24,1.76,6.52,1.46
2021,12,25,3.24,4.52,-8.3
2021,12,26,3.23,4.33,-11.44
2021,12,27,3.19,5.13,-7.14
2021,12,28,2.76,5.86,-0.92
2021,12,29,2.12,6.44,0.96
2021,12,30,3.05,5.59,-2.78
